year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),consumption,generation (mwh)
2013,SD,Total Electric Power Industry,Other Biomass,,,,,0.0
2013,SD,Total Electric Power Industry,Wind,,,,,2687699.0
2013,TN,Total Electric Power Industry,Hydroelectric Conventional,,,,,12443283.0
2013,TN,Total Electric Power Industry,Nuclear,,,,,28493814.0
2013,TN,Total Electric Power Industry,Pumped Storage,,,,,-42012.0
2013,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,20394.0
2013,TN,Total Electric Power Industry,Wind,,,,,46745.0
2013,TX,Total Electric Power Industry,Hydroelectric Conventional,,,,,480042.0
2013,TX,Total Electric Power Industry,Nuclear,,,,,38314996.0
2013,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,163012.93
2013,TX,Total Electric Power Industry,Wind,,,,,35873620.94
2013,US,Total Electric Power Industry,Hydroelectric Conventional,,,,,268565382.73
2013,US,Total Electric Power Industry,Nuclear,,,,,789016473.0
2013,US,Total Electric Power Industry,Pumped Storage,,,,,-4681033.0
2013,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,9035620.38
2013,US,Total Electric Power Industry,Wind,,,,,167839745.44
2013,UT,Total Electric Power Industry,Hydroelectric Conventional,,,,,504996.0
2013,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,2100.0
2013,UT,Total Electric Power Industry,Wind,,,,,539806.0
2013,VA,Total Electric Power Industry,Hydroelectric Conventional,,,,,1253669.52
2013,VA,Total Electric Power Industry,Nuclear,,,,,29326231.0
2013,VA,Total Electric Power Industry,Pumped Storage,,,,,-1189000.0
2013,VT,Total Electric Power Industry,Hydroelectric Conventional,,,,,1285912.0
2013,VT,Total Electric Power Industry,Nuclear,,,,,4846327.0
2013,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,17293.0
2013,VT,Total Electric Power Industry,Wind,,,,,236034.0
2013,WA,Total Electric Power Industry,Hydroelectric Conventional,,,,,78155087.0
2013,WA,Total Electric Power Industry,Nuclear,,,,,8460890.0
2013,WA,Total Electric Power Industry,Pumped Storage,,,,,7188.0
2013,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,,762.0
2013,WA,Total Electric Power Industry,Wind,,,,,7004365.0
2013,WI,Total Electric Power Industry,Hydroelectric Conventional,,,,,1978872.06
2013,WI,Total Electric Power Industry,Nuclear,,,,,11675194.0
